"duration_temp","num_temp","seqlen","seqrate","everate","300win","corr_duration","start_time","channel","shift","scale"
8.32703,585,646,121.344059479324830000000,109.885874296292600000000,2.7301052289131360000000000,5.596920184600048,435.63049316406250000,264,3.61592507362365720,0.99247741699218750
16.2444,1842,1966,121.026649575581970000000,113.393229154741590000000,2.6456606116279330000000000,13.598695543767574,655.13281250000000000,422,5.48619031906127900,0.92893528938293460
7.10392,431,488,118.881914284134480000000,104.996116918979420000000,2.8572485231191540000000000,4.246669075605212,693.84796142578120000,391,3.45178103446960450,0.92323553562164310
7.61056,460,548,118.866198389300180000000,99.778195728244670000000,3.0066689201023267000000000,4.6038886360500175,594.34362792968750000,397,6.42756557464599600,0.94799184799194340
7.96049,518,589,118.714402594984930000000,104.404177494401010000000,2.8734482393301590000000000,5.087042941089763,137.00531005859375000,45,3.08370733261108400,0.90489464998245240
15.5976,1546,1850,118.607918580905900000000,99.117752500584060000000,3.0267030116348956000000000,12.570906508323601,71.31573486328125000,224,1.04759037494659420,0.95487004518508910
17.416,1860,2035,116.846562605786590000000,106.798332406271780000000,2.8090326247676725000000000,14.606969648791898,113.24037170410156000,234,-0.21753910183906555,0.92561632394790650
8.54814,545,647,116.594714120863770000000,98.213476346013540000000,3.0545706267750590000000000,5.493569899042813,189.41633605957030000,487,2.13281273841857900,0.92954450845718380
8.31939,890,962,115.633487063467100000000,106.979005703207600000000,2.8042885426724897000000000,5.515100800589229,754.28417968750000000,292,1.87722074985504150,0.94811177253723140
13.8775,1449,1596,115.006387681137260000000,104.413694078927250000000,2.8731863444389516000000000,11.004303699201184,601.07269287109380000,83,-1.14769327640533450,0.95635694265365600
8.0332,568,574,114.020184561175850000000,112.828335942069490000000,2.6589065370425370000000000,5.374293726934514,116.93360137939453000,422,2.84982585906982400,0.97510713338851930
13.8104,1458,1573,113.899465240641720000000,105.572422327308090000000,2.8416511943801437000000000,10.968773610307355,319.22674560546875000,388,1.32423186302185060,0.93182766437530520
16.0209,1575,1822,113.726331359185600000000,98.308985669987550000000,3.0516030447823660000000000,12.969312940325056,438.07238769531250000,498,-1.41171860694885250,0.94546353816986080
17.26,1722,1952,113.094119584183770000000,99.768480493834260000000,3.0069617028851123000000000,14.252998471675435,322.48638916015625000,192,3.75439620018005370,0.95684009790420530
8.19456,539,583,111.946706816991100000000,103.497898755331390000000,2.8986095718638576000000000,5.295945710728915,186.77091979980470000,385,4.83590745925903300,0.92799293994903560
16.8519,1589,1869,110.907211580143300000000,94.291898983867140000000,3.1816094832423350000000000,13.6703154129979,92.39541625976562000,82,6.07501935958862300,0.94513738155364990
9.29117,617,691,109.929327117063760000000,98.156866615381100000000,3.0563322806087845000000000,6.2348359322818405,52.67695999145508000,348,4.81388950347900400,0.94160491228103640
14.1275,1344,1527,108.087140410862960000000,95.133671717223200000000,3.1534575990268165000000000,10.97403244461332,51.68293380737305000,4,2.96589326858520500,0.94735413789749150
7.66368,453,502,107.793822117565340000000,97.272114380990230000000,3.0841315818938200000000000,4.579547064193827,436.29415893554690000,9,0.19975209236145020,0.92335516214370730
7.19456,436,451,107.528857630972900000000,103.952509816195530000000,2.8859332067157150000000000,4.308622075877059,657.75799560546880000,24,1.94916892051696780,0.94692707061767580
18.3343,1714,1963,107.066909032424450000000,93.485828874974790000000,3.2090425213131630000000000,15.125287083789376,124.31607055664062000,440,-0.06927555799484253,0.93006694316864010
16.6607,1553,1783,107.018374813966800000000,93.213424613623360000000,3.2184205359208990000000000,13.442269771696289,122.56208801269531000,477,0.72041559219360350,0.94830936193466190
7.45518,444,473,106.621463898375470000000,100.084418543083940000000,2.9974695798513054000000000,4.457709634626234,545.50000000000000000,426,0.01977414079010487,0.90024369955062870
8.57205,538,589,105.706247080765400000000,96.553414141683830000000,3.1070884718770877000000000,5.4649568543558225,903.37414550781250000,359,-4.59672689437866200,0.96052449941635130
17.4193,1570,1840,105.629822894372800000000,90.129794534872450000000,3.3285330511202478000000000,14.090789916409049,421.48175048828125000,279,5.08433294296264650,0.92299467325210570
11.413,793,888,105.550752265581920000000,94.258723588520780000000,3.1827292857224223000000000,8.230285126203848,41.55577850341797000,314,-1.76019704341888430,0.99482041597366330
7.45452,412,466,105.533227800771310000000,93.304055480510260000000,3.2152943240786063000000000,4.2392211330747145,539.54016113281250000,134,2.09880495071411130,0.95164221525192260
18.6245,1795,1960,105.237712173244520000000,96.378414974986700000000,3.1127301696947356000000000,15.5117720123121,56.38811492919922000,291,-0.08293503522872925,0.91686511039733890
15.6677,1314,1643,104.865673954811500000000,83.867008871955150000000,3.5770919224987288000000000,12.090570698045704,58.65903091430664000,121,17.04346084594726600,1.04153740406036380
17.4973,1639,1832,104.701610602631650000000,93.671364507485400000000,3.2026863447262650000000000,14.294656718628227,431.65936279296875000,269,0.02422763593494892,0.93212205171585080
8.24436,515,546,104.210881773259130000000,98.294146727524650000000,3.0520637289991654000000000,5.192292426396342,395.72708129882810000,122,-1.48659181594848630,0.93450230360031130
8.20651,495,542,104.080586572970090000000,95.055148253911800000000,3.1560626174464375000000000,5.0504450653538555,659.74536132812500000,425,1.98647749423980710,0.88369148969650270
6.68659,349,695,103.939426030014430000000,52.194042711474870000000,5.7477823984315535000000000,0.9388044584104875,956.65106201171880000,253,13.68257713317871100,0.80246275663375850
7.86653,456,503,103.443671030936390000000,93.777960218900590000000,3.1990459090784973000000000,4.667487847177606,534.08929443359380000,446,-0.00469312118366361,0.91844362020492550
12.0604,805,934,103.233202350129390000000,88.975083395989470000000,3.3717304727305533000000000,8.688694331956947,49.90803527832031000,361,0.01824513450264931,0.93231046199798580
36.1195,3132,3716,102.898627232550770000000,86.727260627650420000000,3.4591199794491590000000000,32.66040211527741,586.34497070312500000,401,0.89255100488662720,1.03619372844696040
18.0027,1616,1840,102.207135673099870000000,89.764527852026840000000,3.3420774016049830000000000,14.660579535040526,746.34796142578120000,206,8.37272357940673800,0.94413375854492190
8.79117,480,591,102.075347285363020000000,82.903835358670480000000,3.6186504364013670000000000,5.172517776489258,1185.14868164062500000,111,-2.60799884796142600,1.04664742946624760
8.26926,469,538,101.953940406884020000000,88.878063291502980000000,3.3754110844658890000000000,4.893845507330986,1046.67236328125000000,103,-0.60378855466842650,0.93256622552871700
9.30644,499,632,101.622039483848400000000,80.236388769684100000000,3.7389519219408050000000000,5.567489385127066,611.73437500000000000,239,-0.08859252184629440,0.85723257064819340
19.2384,1804,1949,101.307904107410610000000,93.770887126613000000000,3.1992872115513700000000000,16.039093220577534,1329.02355957031250000,218,6.19822597503662100,0.93243956565856930
8.13413,461,517,100.575085619297450000000,89.681072476781680000000,3.3451874706077990000000000,4.788943007297474,668.81805419921880000,423,6.73604869842529300,0.93658256530761720
19.2586,1738,1927,100.059024647744350000000,90.245243818256180000000,3.3242749125279820000000000,15.934357747384126,1491.75061035156250000,176,4.00675821304321300,0.91459381580352780
9.48074,572,646,99.771919462517860000000,88.342937976099400000000,3.3958571774142605000000000,6.0848862307888645,460.48306274414060000,455,1.90706479549407960,0.89159053564071660
18.4977,1699,1842,99.580072405860520000000,91.849371887924550000000,3.2662172188402416000000000,15.231459630524993,1161.34399414062500000,176,3.10570335388183600,0.92068749666213990
8.43659,498,543,99.489995640364110000000,91.244968377350520000000,3.2878525285835725000000000,5.148734805095627,336.52523803710940000,227,2.58379864692688000,0.93200904130935670
18.9695,1682,1884,99.317557019495740000000,88.668859292352350000000,3.3833749796065646000000000,15.586080739387576,141.99369812011720000,135,4.40051698684692400,0.94210380315780640
18.8855,1643,1872,99.123886788348220000000,86.998154910927410000000,3.4483489943798620000000000,15.437108998173848,1105.94519042968750000,113,14.61143302917480500,1.06207787990570070
8.60126,469,551,98.353204492787600000000,83.716248470267490000000,3.5835337283006354000000000,5.017728364289697,239.36288452148438000,479,0.29955914616584780,0.92789977788925170
5.99701,454,588,98.048826054259620000000,75.704365694955560000000,3.9627833513436337000000000,2.0342287870230655,382.27191162109375000,487,0.65943408012390140,0.94961750507354740
16.8665,1576,1643,97.411837559105180000000,93.439474128514770000000,3.2106345075036065000000000,13.65589877191534,634.35394287109380000,485,2.90012454986572270,0.89501202106475830
8.39276,482,524,97.329058052761030000000,89.527874010364160000000,3.3509116944435720000000000,5.0418504896994945,356.56805419921875000,3,4.95867013931274400,0.95965635776519780
8.13811,432,498,96.928984260365240000000,84.082974298148160000000,3.5679042339324950000000000,4.570209741592407,599.81604003906250000,337,-0.34317404031753540,0.92074924707412720
19.669,1682,1905,96.852959635445960000000,85.515316591506620000000,3.5081434760167400000000000,16.160847612850446,627.56573486328120000,256,3.96055173873901370,0.96773129701614380
20.8845,1777,2012,96.339564105048710000000,85.087179629558420000000,3.5257955582274705000000000,17.35866679833991,585.64776611328120000,372,-1.37065327167510990,0.91088491678237920
27.6268,2283,2656,96.155777298985300000000,82.651972731017860000000,3.6296774304022770000000000,23.997147902239323,1391.65502929687500000,140,3.67669582366943360,0.94075429439544680
8.87317,491,567,95.917102584986420000000,83.060489187351560000000,3.6118255856080843000000000,5.261348128075998,289.08898925781250000,78,7.73410797119140600,0.91189044713974000
8.68028,522,544,95.904476391381150000000,92.025986537317950000000,3.2599487523922974000000000,5.4203300256838745,940.26391601562500000,128,0.80286628007888790,0.88368535041809080
18.6474,1500,1787,95.831005686734240000000,80.440127884779730000000,3.7294818878173830000000000,14.917927551269532,263.45916748046875000,283,8.14506244659423800,0.94650149345397950
9.23307,524,597,95.779485590616060000000,84.067756196788640000000,3.5685501025833246000000000,5.664517409928882,427.72543334960940000,232,2.21505236625671400,0.91346901655197140
7.46514,487,715,95.778519695146740000000,65.236558169981070000000,4.5986484942739745000000000,2.8664908947641115,1722.08959960937500000,158,11.57626247406005900,0.88594537973403930
20.163,1648,1924,95.422235469922270000000,81.733806681097660000000,3.6704518262622425000000000,16.49256353933834,798.43060302734380000,197,7.56023836135864300,0.92154884338378910
8.26195,443,501,95.193795673939830000000,84.173356254601490000000,3.5640731622080230000000000,4.697879237999496,556.69287109375000000,15,-1.20735621452331540,0.93261629343032840
41.159,3467,3891,94.535753480228590000000,84.234247575418280000000,3.5614967621263314000000000,37.59753415218031,38.78552627563476600,262,7.45066452026367200,0.95562547445297240
4.44854,393,419,94.385465071252580000000,88.528610436759590000000,3.3887349922238412000000000,1.0598042648257193,366.64739990234375000,77,4.91293048858642600,0.91230189800262450
19.3941,1560,1807,93.211010604087350000000,80.469937212161740000000,3.7281003365149865000000000,15.665990315950834,58.21912384033203000,116,2.12387776374816900,0.93661493062973020
8.96315,482,555,93.071651665286350000000,80.829794779582020000000,3.7115026806400033000000000,5.25164448275111,634.98968505859380000,200,2.94339394569396970,0.89144539833068850
20.2354,1697,1874,92.610018895912060000000,83.862968018336590000000,3.5772642811116007000000000,16.65812733570969,59.52755737304687500,199,5.14557456970214800,0.93445605039596560
24.325,2014,2249,92.456194514951120000000,82.795364941356850000000,3.6233912395034080000000000,20.701641948362802,536.85192871093750000,451,6.85416173934936500,0.93326032161712650
9.06076,492,557,92.378390621342390000000,81.598147550629190000000,3.6765540518411775000000000,5.3842026315084315,999.91369628906250000,375,3.05480813980102540,0.89312750101089480
9.10823,504,561,91.843240869655840000000,82.511574685038400000000,3.6358535289764404000000000,5.472379922866821,427.85028076171875000,82,7.85285949707031250,0.90766048431396480
9.3496,516,580,91.506990419417650000000,81.409667338654320000000,3.6850660346275150000000000,5.664535710977954,373.64343261718750000,401,4.26454687118530300,0.94709604978561400
21.4585,1697,1957,91.199292045089110000000,79.082881247070120000000,3.7934884929488386000000000,17.665011415498427,243.26194763183594000,377,1.99713063240051270,0.94209206104278560
20.5943,1714,1874,90.996097464384500000000,83.226953604031510000000,3.6046014783540990000000000,16.989688301308988,324.83697509765625000,294,4.85090732574462900,0.92823040485382080
8.83035,485,530,90.888180911782600000000,83.171259890970870000000,3.6070152164734517000000000,5.2233299373351425,607.12286376953120000,243,2.96062731742858900,0.92640298604965210
8.5737,462,503,90.493129078546670000000,83.116949571150220000000,3.6093721142062893000000000,4.964332605337168,959.37945556640620000,111,2.00763034820556640,0.93030005693435670
14.3708,773,1295,90.112974194315610000000,53.789443283556736000000,5.5773025650873220000000000,8.793547044287678,42.43559265136719000,439,0.30109578371047974,0.95943701267242430
8.35193,456,482,90.049870318499610000000,85.192408434099220000000,3.5214405310781380000000000,4.830485318836413,642.60028076171880000,116,1.67012989521026610,0.89573472738265990
8.71348,462,514,90.025466523240980000000,80.917831777699090000000,3.7074646392425930000000000,5.00601440281063,594.24401855468750000,142,-0.68554055690765380,0.89373344182968140
8.62915,461,506,89.878633060084480000000,81.885473993476180000000,3.6636534585352830000000000,4.965496932089717,519.32672119140620000,453,5.80252885818481450,0.90937739610672000
21.4353,1731,1926,89.851958966205500000000,80.754798011683140000000,3.7149495433893320000000000,17.720309321967115,509.74401855468750000,464,4.40119981765747100,0.92576164007186890
8.71514,446,512,89.607437903763340000000,78.056479111481350000000,3.8433708952146795000000000,4.8717684938234065,167.25067138671875000,285,5.29315471649169900,0.91244411468505860
20.9492,1699,1876,89.549944024700510000000,81.100935446677060000000,3.6990942009201190000000000,17.25010929029082,1576.02856445312500000,19,1.26331150531768800,0.93458741903305050
4.94223,359,442,89.433291170627740000000,72.639256855781350000000,4.1299981991228620000000000,0.8122329791608296,627.25329589843750000,130,-2.94409322738647460,1.08280611038208000
8.5664,448,496,89.090106116321460000000,80.468482943774230000000,3.7281677126884456000000000,4.838233768939972,135.39906311035156000,226,0.60599988698959350,0.93066835403442380
8.78386,476,515,89.030588978550550000000,82.288466706388480000000,3.6457113859032380000000000,5.138153589072347,240.17895507812500000,440,-0.18343971669673920,0.94365739822387700
21.5734,1739,1918,88.905890115529060000000,80.608625083892100000000,3.7216861060188036000000000,17.85168768853686,428.30612182617190000,128,0.23925819993019104,0.91087323427200320
9.00598,480,531,88.544092916346700000000,80.039858003477240000000,3.7481325864791870000000000,5.2578431367874146,268.96115112304690000,331,-1.39145910739898680,0.97358697652816770
21.4695,1680,1898,88.404663110338160000000,78.250702858465810000000,3.8338313783918108000000000,17.63562434060233,295.88580322265625000,460,4.72742128372192400,0.94149947166442870
20.7749,1602,1835,88.327739794350560000000,77.112282915830850000000,3.8904307933335893000000000,16.884469643067778,588.57373046875000000,154,8.24648571014404300,0.98454976081848140
21.3121,1661,1881,88.259786444382200000000,77.937004404103580000000,3.8492626486450416000000000,17.462821549353006,222.56341552734375000,510,1.15075683593750000,0.92298847436904910
9.39143,500,565,88.220836568395240000000,78.071536786190480000000,3.8426296234130860000000000,5.548805046081543,397.56738281250000000,459,3.33956694602966300,0.99259126186370850
12.2301,916,1076,87.979803134207230000000,74.897304526890170000000,4.0054846018162360000000000,8.224595049062671,249.14210510253906000,168,-7.41393995285034200,1.07819306850433350
8.55644,439,486,87.534052638133230000000,79.068825325391960000000,3.7941628545183255000000000,4.762278452549546,554.40338134765620000,209,7.63655471801757800,0.98013949394226070
10.8762,466,687,87.225224094020480000000,59.165872529568475000000,5.0704905915157985000000000,5.805670983801584,302.08532714843750000,348,-3.45396780967712400,1.15299117565155030
22.2271,1719,1934,87.010936982581130000000,77.338056190825720000000,3.8790734442532795000000000,18.34801739131801,38.93758392333984400,77,3.71895718574523930,0.94172179698944090
23.5455,1605,2048,86.980584165646320000000,68.165936321221850000000,4.4010251481956400000000000,19.14445939465104,895.05944824218750000,204,8.76708793640136700,1.09268820285797120
46.2361,3668,4017,86.880245336312310000000,79.332023871942620000000,3.7815750230229670000000000,42.454482258471174,532.77722167968750000,399,-2.71177768707275400,0.98689049482345580
21.8705,1669,1899,86.829220203288730000000,76.312779631010470000000,3.9311895261916520000000000,17.93932820452124,1276.08337402343750000,138,5.76911973953247100,0.91673749685287480
21.6876,1722,1883,86.823871513578070000000,79.400269116506340000000,3.7783247253205303000000000,17.909259198019313,71.55312347412110000,215,5.69965124130249000,0.92037165164947510
8.54017,429,481,86.820400145146780000000,77.434410940266050000000,3.8742465572757316000000000,4.665926019628565,932.40502929687500000,459,5.72014665603637700,0.93893253803253170
22.9392,1604,1991,86.794493284564350000000,69.923840898262800000000,4.2903821664558080000000000,18.648861150194584,811.02026367187500000,359,-8.61370372772216800,1.08093345165252690
47.3815,3678,4112,86.784975068773920000000,77.625276824647490000000,3.8647205172316290000000000,43.516753024028134,482.98538208007810000,9,-4.61974096298217800,1.03880572319030760
9.01328,490,521,86.689426363477680000000,81.531322299623920000000,3.6795674538125795000000000,5.333712461043378,227.95385742187500000,163,4.55725860595703100,0.94675493240356450
22.0747,1737,1913,86.660289224496550000000,78.687361412938060000000,3.8125563573754920000000000,18.26214495182861,601.69122314453120000,282,4.79292345046997100,0.91467475891113280
9.25664,490,542,86.614177289191500000000,78.304330021593800000000,3.8312057572968152000000000,5.4254346769683215,362.70318603515625000,125,-0.65376961231231690,0.90862035751342770
8.89376,452,509,86.435586784837770000000,76.756159581034720000000,3.9084811126236367000000000,4.985277661180074,270.06939697265625000,455,1.11809432506561280,0.92855352163314820
9.60657,486,571,86.429068402724820000000,73.563094997765790000000,4.0781318405528130000000000,5.528442217979902,236.35723876953125000,207,-2.05701613426208500,0.95681852102279660
9.5581,484,565,86.152992430780780000000,73.801855462828140000000,4.0649384506477790000000000,5.493162249730639,168.40769958496094000,113,16.54840660095215000,1.05991184711456300
9.05179,474,520,85.981556351746020000000,78.375495597553100000000,3.8277269918707355000000000,5.224066106578972,1443.88342285156250000,200,0.69363284111022950,0.92711979150772100
9.01527,484,516,85.795862648341750000000,80.475188995731410000000,3.7278570419500685000000000,5.287415098552861,986.93029785156250000,156,2.59509372711181640,0.93021625280380250
17.7995,1208,1526,85.732894644348160000000,67.867193139169440000000,4.4203979290084340000000000,13.379071065132191,109.93426513671875000,64,-0.14369700849056244,1.11891698837280270
8.99867,464,513,85.699166992534220000000,77.513476578042640000000,3.8702947312387925000000000,5.128376800438454,249.96481323242188000,195,-0.47311681509017944,0.91599553823471070
22.343,1729,1911,85.530288120850800000000,77.384546395055480000000,3.8767430187995340000000000,18.466219246215115,1046.57995605468750000,124,1.22100877761840820,0.95359128713607790
11.4708,896,981,85.521623067798200000000,78.111492628692350000000,3.8406640291213990000000000,7.630119204521179,524.53118896484380000,359,-1.62048804759979250,0.94071757793426510
20.4419,1379,1747,85.478383261999550000000,67.472633381967600000000,4.4462470925312445000000000,15.995651253416021,554.68524169921880000,232,-4.37901592254638700,1.08047962188720700
8.66932,443,484,85.411767101617900000000,78.176472781026300000000,3.8374716756575262000000000,4.831851291871771,294.29251098632810000,333,2.99134159088134770,0.96344912052154540
22.7766,1743,1944,85.350905252340230000000,76.526043135200110000000,3.9202340498643570000000000,18.85632577984756,663.85192871093750000,293,1.62862753868103030,0.93087571859359740
5.39973,312,290,85.250828171679390000000,91.718132377806780000000,3.2708908502872176000000000,2.128843646783095,313.56109619140625000,442,3.77844238281250000,0.93980199098587040
8.92331,461,505,85.242101218408040000000,77.815066656804160000000,3.8552945192879040000000000,5.068011945861022,232.04017639160156000,400,4.47634267807006800,0.91190814971923830
9.5425,492,557,85.204874003152570000000,75.261755851976770000000,3.9860882410189000000000000,5.556408440194479,879.40374755859380000,156,2.40302205085754400,0.92499583959579470
22.0873,1672,1878,85.026173228849630000000,75.699553588198380000000,3.9630352595206086000000000,18.124281253540914,236.45982360839844000,273,3.48636794090271000,0.94332236051559450
8.69323,448,484,85.018256172738690000000,78.694584226006060000000,3.8122064300945824000000000,4.881020384175438,318.26791381835940000,150,-1.52438294887542720,0.93499875068664550
8.37052,434,456,84.950026924937600000000,80.851560713646760000000,3.7105035122638474000000000,4.660014218449043,97.59727478027344000,19,1.89930486679077150,0.93631070852279660
22.7068,1788,1918,84.467945235765070000000,78.742797748460870000000,3.8098722496288730000000000,18.89696635815921,587.21978759765620000,461,2.05049538612365720,0.94972592592239380
8.32968,365,450,84.432814369885990000000,68.484393877796420000000,4.3805600519049660000000000,3.9491213445794093,651.62249755859380000,456,0.41037812829017640,1.05410611629486080
23.3755,1668,1973,84.404619544884900000000,71.356769083055240000000,4.2042262262577640000000000,19.1712715917354,425.73239135742190000,410,-6.99837589263916000,1.07036864757537840
8.68128,419,479,84.312061852044610000000,73.751052016715430000000,4.0677385853696840000000000,4.613536782367133,228.28221130371094000,398,7.16244125366210900,0.91116166114807130
9.78619,498,572,84.288845110155390000000,73.384344169331090000000,4.0880654231611510000000000,5.698122702449201,264.17630004882810000,146,2.07938075065612800,1.04096519947052000
10.2712,512,612,84.170957430629430000000,70.417533013859910000000,4.2603026144206520000000000,6.010945249348879,1469.65930175781250000,238,-2.46248054504394530,1.04971420764923100
6.06308,302,510,84.115653058441380000000,49.809661222841760000000,6.0229279347602900000000000,0.04015285289840165,224.03253173828125000,135,6.65901994705200200,0.99387180805206300
2.68758,204,226,84.090427179677330000000,75.904633383425560000000,3.9523278965669520000000000,-1.2647449269014248,577.50860595703120000,469,1.57098972797393800,0.91920751333236690
8.79714,435,487,83.992438227528030000000,75.024046466067130000000,3.9987179328655373000000000,4.798426956966006,905.14807128906250000,507,-1.33082079887390140,0.90760374069213870
24.415,1884,2050,83.964752925570450000000,77.165655859402300000000,3.8877399104415993000000000,20.527266727131643,660.09527587890620000,305,1.55383872985839840,0.93059831857681270
6.50531,447,544,83.623968050730400000000,68.713076688743540000000,4.3659811851962305000000000,2.1393307807461523,213.05079650878906000,203,1.76597940921783450,0.93626981973648070
23.2719,1862,1945,83.577147922693400000000,80.010616674578470000000,3.7495024094136010000000000,19.52240921168015,524.89276123046880000,93,1.61855781078338620,0.94895106554031370
25.3327,2181,2114,83.449552784055260000000,86.094358856208370000000,3.4845488599438780000000000,21.848121351848114,344.20285034179690000,503,-0.36110165715217590,0.92963856458663940
23.9336,1778,1995,83.355619046359140000000,74.288867500965680000000,4.0382901246421650000000000,19.89530934740373,408.58599853515625000,285,3.19699168205261230,0.94140249490737920
24.2055,1867,2017,83.328131029286980000000,77.131195157004850000000,3.8894768762409715000000000,20.31603421689868,377.76095581054690000,316,1.16336834430694580,0.93870520591735840
24.6155,1997,2045,83.137035232916830000000,81.185652498843480000000,3.6952342041504638000000000,20.920303439282154,214.28253173828125000,426,-0.74656867980957030,0.93189483880996700
23.8745,1858,1984,83.101209184384740000000,77.823612230134500000000,3.8548711811636442000000000,20.01963100084319,568.38775634765620000,240,2.28637027740478500,0.92429339885711670
