"duration_temp","num_temp","seqlen","seqrate","everate","300win","corr_duration","start_time"
5.37716,898,1587,295.137310696250440000000,167.002712668703800000000,1.7963780061173810000000000,3.5807801588606463,372.68890380859375000
4.8164,903,1400,290.673471458731900000000,187.484389090882100000000,1.6001332241831427000000000,3.216267780608117,226.66334533691406000
4.51228,832,1241,275.026998146243300000000,184.385545896595000000000,1.6270255813231833000000000,2.885258697546446,901.93524169921880000
4.47178,783,1191,266.336933851894460000000,175.098084975678720000000,1.7133254201019403000000000,2.7584539263641243,1465.96081542968750000
4.51096,674,1193,264.467204733619200000000,149.413994962665020000000,2.0078440448296884000000000,2.503112242554345,273.01495361328125000
5.501,953,1439,261.588986882851500000000,173.241351285168500000000,1.7316881782235530000000000,3.7693079345999334,1060.89147949218750000
6.2998,1035,1636,259.690747855678800000000,164.290907109185530000000,1.8260292384935464000000000,4.473771634309188,805.04412841796880000
5.96049,997,1525,255.851397785737930000000,167.268094158938170000000,1.7935279379397960000000000,4.166963242480126,148.98870849609375000
11.0594,1853,2810,254.081829824677000000000,167.549334756272770000000,1.7905174045387757000000000,9.268911764162397,1078.88647460937500000
6.00963,1077,1487,247.436268398642100000000,179.212414973327200000000,1.6739911687739380000000000,4.3356371271245,484.54748535156250000
6.57703,1099,1558,236.885202967123520000000,167.096815186693680000000,1.7953663549171566000000000,4.781659058596027,1154.64746093750000000
6.42995,1071,1481,236.595518134904470000000,171.096421284593300000000,1.7533972817642682000000000,4.676549617649794,1029.16894531250000000
6.19323,1024,1449,233.965254606529840000000,165.341905256788520000000,1.8144220579415560000000000,4.378805233165622,588.88543701171880000
6.45618,1041,1482,229.547669458899800000000,161.240974296028800000000,1.8605692585881917000000000,4.595606068712834,829.09527587890620000
3.73406,608,849,228.035312594355280000000,163.304440585828050000000,1.8370596593932103000000000,1.8970042043610622,1551.69592285156250000
5.10823,558,1113,217.883522082066180000000,109.235404601790590000000,2.7463623272475380000000000,2.361871601432882,167.37384033203125000
4.39675,721,957,217.660962329641800000000,163.984904743648630000000,1.8294366818029903000000000,2.567309476796863,411.08068847656250000
4.38147,623,929,212.222070350497630000000,142.318998738815960000000,2.1079406309663580000000000,2.273533387130566,880.07934570312500000
5.5415,893,1135,204.818169012618060000000,161.147687161469520000000,1.8616463275665933000000000,3.6798542408232993,1848.09069824218750000
16.8645,2718,3438,203.859671877362700000000,161.166546876867900000000,1.8614284776430780000000000,15.003113529803212,1377.29809570312500000
4.73108,743,929,196.609613722609940000000,157.245363827663280000000,1.9078463917625703000000000,2.8232293719398225,201.75863647460938000
4.58997,704,898,195.799624732785600000000,153.499928521025680000000,1.9543983042240143000000000,2.635575145483017,793.86022949218750000
7.94024,1165,1527,192.311592775545930000000,146.721025267525220000000,2.0446967260008720000000000,5.895542226635847,668.63183593750000000
4.48772,627,861,191.857072395648600000000,139.714732162684870000000,2.1472324024547230000000000,2.340483318675648,399.99169921875000000
3.69223,550,652,176.586992665794500000000,148.961420193538320000000,2.0139442790638316000000000,1.6782868992198599,1191.74670410156250000
10.0093,1407,1686,168.443407979871000000000,140.569320894233980000000,2.1341783405621170000000000,7.875118076674211,754.28582763671880000
4.50232,599,757,168.135385738998850000000,133.042399019366340000000,2.2549202525755000000000000,2.247403851733582,1436.93225097656250000
6.69289,560,1117,167.150438183946650000000,83.799682527314350000000,3.5799658298492427000000000,3.1129291057586674,1060.75061035156250000
4.67331,614,770,164.765552436143170000000,131.384479475054430000000,2.2833747273547638000000000,2.38993221463132,1365.76123046875000000
4.68393,615,767,163.751349166718850000000,131.299973582180030000000,2.2848443287174875000000000,2.399086545153362,819.76629638671880000
4.70584,630,763,162.333547867147020000000,134.036874385717740000000,2.2381900605701260000000000,2.46765338806879,203.78054809570312000
10.1179,1327,1598,157.938509127847370000000,131.154193750096030000000,2.2873839670855385000000000,7.83047778065616,1363.17663574218750000
10.6431,1337,1665,156.439470531293950000000,125.621364624828840000000,2.3881288099039290000000000,8.254965252901247,576.78021240234380000
4.52357,595,686,151.650052774334030000000,131.533209038963200000000,2.2807928293692963000000000,2.242779615546475,2298.88623046875000000
22.4133,2685,3309,147.635244479024800000000,119.794690669743620000000,2.5042846082975077000000000,19.90906263596519,936.69818115234380000
4.98307,597,701,140.676400277505340000000,119.805721776990980000000,2.5040540263880438000000000,2.4790134861241633,1309.45349121093750000
3.8662,449,520,134.498925939067930000000,116.134649512772110000000,2.5832083814659206000000000,1.2829934961280736,84.62782287597656000
4.26096,491,571,134.111979177749600000000,115.322209765805680000000,2.6014069675670863000000000,1.6595493198169469,1159.19360351562500000
4.29216,478,570,132.800119804624250000000,111.365714502825260000000,2.6938272819359432000000000,1.5983375206153263,986.15270996093750000
5.4409,607,720,132.330970664396460000000,111.562359990678690000000,2.6890790050072960000000000,2.7518241817908,206.04017639160156000
14.2185,1542,1801,126.666327456287700000000,108.450570204106410000000,2.7662371846952327000000000,11.452221944638264,371.12582397460940000
6.22643,685,782,125.862130643216020000000,110.250076074939860000000,2.7210865577642065000000000,3.505340997320022,1549.20385742187500000
4.21614,449,519,123.098510418093350000000,106.495628473456480000000,2.8170170391057280000000000,1.3991184627558444,39.27290725708008000
5.10724,556,623,122.166402609157490000000,109.028121750708760000000,2.7515836756864043000000000,2.3556541401705293,58.38047790527344000
5.22145,529,633,121.230751415800070000000,101.312902841956130000000,2.9611233276771010000000000,2.260324140126854,886.22644042968750000
4.55677,468,549,120.480005274038080000000,102.704266790983280000000,2.9210081467261680000000000,1.6357645621666541,224.92662048339844000
