"duration_temp"
6.9502
15.5737
15.1677
10.4084
18.0491
12.9409
12.6584
15.3606
22.9698
14.0159
13.0671
16.6663
13.4044
14.668
14.1521
50.3333
291.633
13.9558
15.6919
14.6693
26.1481
13.1099
17.6003
27.7195
14.083
29.3064
14.4442
14.1799
12.0279
10.9718
25.2371
12.4489
13.8868
25.2301
14.1129
18.6149
14.5661
20.3161
12.824
6.22178
11.6338
173.051
36.1916
13.7653
14.5116
448.043
24.9934
43.5873
11.1999
13.2201
21.7955
13.7082
10.6272
14.2809
11.5076
24.7195
13.9788
11.8596
18.159
188.475
108.848
12.5956
187.652
13.7776
13.6657
101.288
11.993
20.011
11.5989
14.1351
202.464
90.6215
14.5325
12.8619
3.58931
11.834
14.7563
14.2629
12.5813
14.4386
21.6912
6.02523
14.8111
21.9396
23.6617
19.3682
105.509
25.7258
180.627
20.7357
14.2005
17.3127
21.4226
15.9416
11.6889
13.9565
20.5385
14.6863
14.6673
8.32703
164.013
152.432
14.4764
174.199
11.2185
121.292
13.1414
14.1869
13.8679
12.1975
14.2759
13.8616
50.5325
14.3476
12.3147
14.579
24.5226
13.832
14.4001
14.6119
23.1451
74.7304
10.5183
185.616
15.5511
11.7477
14.1992
11.7749
193.26
29.1653
2.68161
14.6726
103.016
14.3383
13.5342
13.7045
19.2985
14.1305
14.6341
19.6707
14.5113
13.9615
13.9578
10.8433
8.53386
13.5827
54.7706
13.4479
23.8938
117.585
14.2078
21.5272
25.333
14.6238
14.3685
14.3589
14.2218
12.6381
25.6809
21.3386
14.1916
10.9436
6.84827
13.8928
14.1086
23.3782
14.6232
23.3015
14.5335
28.7278
13.6235
14.6016
27.7148
14.595
14.2321
11.7125
12.1866
14.58
14.2025
4.33466
11.6667
14.345
13.2653
14.4356
117.382
14.5458
14.6909
4.48406
14.8194
13.7337
11.5395
25.0056
21.6916
59.6311
11.0229
24.8094
5.08632
17.2626
13.6673
14.5219
23.0817
8.41268
14.3011
14.4598
14.5335
14.2009
18.4641
13.8542
14.0475
25.6859
28.1371
15.6863
12.9871
19.2424
13.5046
14.8991
191.925
32.2869
24.7384
20.9233
369.726
21.9983
13.1328
14.5561
14.008
14.417
13.5701
25.1428
14.4459
24.3818
7.75564
22.0295
144.096
11.4685
16.7138
14.3582
27.7669
23.1464
0.0760292
14.248
9.40173
27.005
85.3197
17.3576
7.36753
6.86985
25.2805
12.5193
198.12
79.6477
0.980412
13.4479
24.08
13.2643
3.61587
23.6899
14.1321
17.9157
19.6149
24.6434
14.5139
18.4645
18.1604
10.5777
14.5143
27.825
248.087
26.244
13.844
13.4343
2.17862
19.3861
13.8174
108.34
336.908
17.5139
14.2815
168.276
20.1614
13.657
116.055
14.5714
24.075
17.0843
20.741
14.5355
51.1949
12.8542
2.20618
6.95352
113.628
14.1179
25.7344
167.179
14.0631
16.7284
21.2291
101.511
25.2135
19.4661
101.047
116.623
3.29814
12.2032
15.3918
24.8054
67.5276
72.7241
14.4203
14.1381
21.9542
14.1776
8.68592
48.6773
25.2762
20.0827
11.2766
129.954
8.23938
50.2161
13.4681
14.5412
12.743
14.1255
156.928
21.0664
13.8878
14.4283
19.2716
13.6232
13.4744
82.6308
28.4024
8.4761
13.4585
19.0408
19.671
12.6222
12.9064
25.738
217.413
14.0452
14.4011
11.8476
13.7566
12.4897
14.3078
14.5425
14.3569
258.831
16.166
141.635
20.2307
10.755
19.6325
13.9718
14.4216
13.7961
302.61
213.041
12.6753
14.7301
14.2334
12.3868
94.9538
23.7839
140.701
154.074
22.5163
11.1531
25.6106
13.176
14.2122
12.4057
14.2397
11.7779
95.7198
13.9671
23.1527
35.3689
67.2805
14.5561
3.81441
23.6199
11.9522
24.3516
10.8546
21.0349
120.076
13.2732
14.6627
14.3596
26.4216
26.9834
19.4565
211.698
13.6574
11.497
12.747
12.9353
5.46282
27.9386
114.693
23.0292
27.0558
23.344
13.0196
14.3008
3.66169
15.4203
94.3347
14.2377
27.4648
23.2789
14.0471
13.7689
21.4326
23.3971
19.4499
13.1697
10.9668
13.4545
15.9054
14.7284
27.9429
16.3357
12.0037
14.5302
14.2231
184.3
24.9203
14.077
14.4681
25.8994
5.33632
19.3785
25.4273
19.429
168.441
25.5219
10.7294
43.2297
17.3944
18.3938
23.4598
9.91932
17.7573
14.5266
14.2922
38.4675
236.756
13.6272
9.0249
2.4492
11.3735
9.67231
3.0923
9.90571
196.513
47.3403
12.6441
4.7002
14.2055
20.5896
59.7208
12.7347
98.2965
12.9426
2.35757
10.4741
13.6544
17.8908
22.8297
12.6594
15.4705
18.1215
131.779
3.88446
13.929
22.6756
6.31408
21.4914
14.0169
23.0209
14.168
86.3576
12.5501
16.6839
42.6282
14.1006
21.3118
208.685
154.974
13.7337
18.3088
11.6428
75.2351
244.665
9.70385
10.9701
7.84495
13.9323
9.64841
166.267
7.07769
51.7905
22.6398
13.5415
12.6637
10.9313
230.672
121.109
19.5744
11.0936
170.91
19.6823
349.789
13.4771
14.0017
14.4771
11.6139
173.133
106.324
414.345
4.55578
295.745
12.4167
24.1866
14.6039
12.1255
11.0531
13.3303
14.6245
12.0392
24.2653
197.185
15.1003
