"num_temp"
1656
5168
7409
4352
4046
349
8554
3465
8700
599
4872
8649
3600
4021
2181
8223
11576
1480
5767
6044
2811
5989
2632
8977
1562
13396
1241
2034
5123
1225
4789
10650
242
3440
7655
14214
6262
12450
4247
2907
1083
1346
6927
6098
1251
4933
10387
6396
1323
325
4193
7603
3783
7618
5007
834
2467
9579
8713
15101
5340
8613
8763
2258
2055
2115
1200
1707
5576
8818
7628
8865
2362
5539
8183
465
7699
3906
4035
7181
7547
12264
9117
10378
8370
3263
201
5402
3236
7477
5587
533
7447
5189
8489
551
5478
4619
7996
5606
1432
9645
7312
8124
6028
5462
6549
12323
9698
3342
10819
4471
5774
7002
275
939
367
6463
4496
1245
3506
5001
8945
2018
8073
302
5907
6185
7694
7307
3538
10027
5293
3402
169
12986
4407
3451
546
516
19292
13268
16550
3951
10930
2078
5468
10072
1800
7289
7313
7364
9426
1989
8203
11109
8818
2887
11741
518
5097
1070
4531
10452
6533
11813
8489
6024
9379
421
9436
4242
6825
10282
10684
2353
1136
2723
3544
2279
8415
3926
5072
4567
5962
466
3510
1000
3609
5404
14864
2705
343
662
1894
4321
2654
9075
5153
3034
1686
520
4443
232
3587
1166
2989
10979
6837
6204
3180
965
327
6141
9350
2312
1463
7973
3439
6793
10198
9019
4572
9952
5941
3993
645
6805
5688
2826
5826
4973
9261
2550
7015
4127
3180
8954
5586
4841
5493
3982
11501
2756
5156
11974
1267
6255
916
6372
21169
1224
8034
4747
13633
2092
884
2991
3587
12248
3522
955
6205
1519
2926
4103
3703
18597
6098
9261
9689
969
3306
2292
2828
1038
5381
2311
3121
2853
15339
8139
955
9840
2922
2317
1016
5747
692
1745
423
4777
661
2553
8013
6010
3988
310
1594
9771
4559
5136
10460
4280
5273
3294
10790
5964
2715
6754
3577
7672
367
2829
7265
7191
5040
6478
6138
9473
6354
7442
7874
7399
5345
1824
29086
9718
1391
1379
5218
3884
776
729
251
2824
5445
757
5553
1440
4252
2847
2397
5245
5116
5096
4427
3750
4865
4147
3462
13160
5706
802
1714
2640
1167
1992
6804
4505
3508
11161
10327
4623
1007
1380
5185
3845
4777
6071
4169
7521
6537
5755
3016
3486
6764
8854
2799
9184
2152
1589
1500
3778
4906
8335
4548
3718
10215
8979
2337
4335
1163
286
6181
3751
8134
4647
6304
3306
4365
640
5509
6015
1354
380
5205
2845
5496
5020
5889
6866
6371
2082
10768
6931
214
1513
4924
5481
4313
3827
750
1037
526
4360
2028
8204
7470
4826
5673
2409
915
5052
2056
9692
6948
18728
1906
5127
4497
3468
6249
4956
8711
2860
3986
7358
705
6533
4957
3510
8398
3625
1364
3498
7204
13786
2480
2903
7048
1815
5891
6046
9496
4514
7613
1320
5145
2995
6873
4604
4652
8888
6514
83
7407
3290
706
2707
2232
2811
5018
4493
404
2352
3888
2511
1403
793
583
945
2364
2776
2646
9727
6896
4164
11071
743
7374
6288
5762
7968
1845
4279
2101
1743
3751
1825
9363
508
372
3678
4237
6131
423
2234
4100
3129
3776
3930
816
3788
5174
1331
5984
10783
4328
6626
4493
4511
2681
10549
1199
15298
3502
3538
2797
5510
2064
5745
6570
6051
2327
8563
4824
5581
7202
2278
4454
9197
1102
7738
5700
6445
2445
11719
5416
9388
4896
2716
12778
2928
9875
3352
589
5874
5132
191
488
2110
2792
7526
2081
4095
739
5717
5489
320
3333
6549
6510
15375
3913
3730
2418
18408
4737
665
7365
1245
1761
10680
389
167
3088
10100
7551
2984
10887
7525
73
9696
8281
1183
8349
5526
