"duration_temp","num_temp","seqlen","seqrate","everate","300win","corr_duration","start_time"
7.44456,1069,1501,201.623863753112600000000,143.594876983395980000000,2.0892110241139683000000000,5.355344258478805,3468.48925781250000000
5.6587,898,1122,198.278807103743760000000,158.693733314761060000000,1.8904338169735100000000000,3.768264741833863,4331.69433593750000000
7.70717,1202,1509,195.791674250809400000000,155.958643107669250000000,1.9235868818946370000000000,5.783584558229875,2650.95581054687500000
11.8715,1352,1970,195.449120651749780000000,134.135640163028280000000,2.2365420527712128000000000,9.634972267602322,3889.10302734375000000
10.0491,1073,1367,194.492392813187960000000,152.663012061851250000000,1.9651125439504320000000000,8.084024571528083,2117.97070312500000000
8.90969,1265,1727,193.833802801222620000000,141.980174026373280000000,2.1129710683709546000000000,6.796723603259904,834.33203125000000000
7.76992,1195,1487,191.379053218763600000000,153.798230394366160000000,1.9506076190262160000000000,5.819312730094878,2260.71411132812500000
12.3732,1497,2355,190.331119120674230000000,120.987552154415840000000,2.4795939305980124000000000,9.89357978308607,3655.64746093750000000
7.80212,1193,1481,189.820081624510860000000,152.907061025011130000000,1.9619761048898112000000000,5.840148872222005,2407.49511718750000000
7.7905,1180,1456,188.104661592475850000000,152.447459257638400000000,1.9678911112122615000000000,5.822613344354145,3780.88305664062500000
7.59794,1123,1426,187.682416221173800000000,147.803193139115140000000,2.0297261082690845000000000,5.568215290351521,2117.17871093750000000
8.00398,1213,1498,187.156785363048700000000,151.549519789972000000000,1.9795509772367548000000000,6.02443347405719,3654.90673828125000000
11.3201,1338,2115,186.836579405314400000000,118.197325411021600000000,2.5381284978892236000000000,8.781924602696714,4563.52246093750000000
7.85956,1182,1467,186.651624467259500000000,150.390061431697830000000,1.9948126700928972000000000,5.864749250073118,1124.51757812500000000
10.3287,1057,1371,186.204269364025150000000,143.557923207713030000000,2.0897488156465730000000000,8.238935991177158,4637.67333984375000000
11.9296,1444,2101,185.965266859863960000000,127.812396642381510000000,2.3471901621514744000000000,9.58242485860048,4298.08935546875000000
4.41003,669,820,185.939923637313570000000,151.699766967515600000000,1.9775903812972953000000000,2.4324361689956735,2425.08642578125000000
8.43194,1303,1559,185.689186969576700000000,155.197569353020160000000,1.9330199644918729000000000,6.498919160569162,2533.51098632812500000
7.37849,1062,1367,185.268356003147770000000,143.931963478670750000000,2.0843181232948087000000000,5.294168033168814,4255.27978515625000000
7.37218,991,1357,184.070431519442540000000,134.424316607050500000000,2.2317390749841840000000000,5.1404390027135705,4227.27001953125000000
8.10757,915,1353,183.825885140706700000000,124.316840283626490000000,2.4131887467181095000000000,5.6943809478009335,1573.90869140625000000
18.7039,2714,3381,180.764906301673280000000,145.103802337397600000000,2.0674854495021110000000000,16.63636625032699,4826.78857421875000000
9.17928,1379,1640,178.663189119866470000000,150.229596217253570000000,1.9969433956685667000000000,7.1823397464212775,3373.38208007812500000
7.49701,1046,1335,178.070940177354880000000,139.522249756938750000000,2.1501946859560324000000000,5.346817452410667,4494.93212890625000000
5.33367,801,944,176.988981187888920000000,150.178150351164250000000,1.9976274797532440000000000,3.3360378911879183,4319.25000000000000000
7.45452,784,1275,176.273759064798750000000,108.391080083766450000000,2.7677554257062016000000000,4.686760031447118,1651.55541992187500000
5.32205,768,931,174.932745388507870000000,144.305422619091360000000,2.0789239555597305000000000,3.2431213706731796,4936.27001953125000000
7.73008,1058,1351,174.771808443965000000000,136.867929928730550000000,2.1918940408919390000000000,5.538185609986967,3061.79809570312500000
7.80246,824,1272,172.945604787021470000000,112.033945239391270000000,2.6777598464373247000000000,5.124697009336601,2261.22338867187500000
9.42231,1360,1617,171.613952173525350000000,144.338265278908150000000,2.0784509181976320000000000,7.343859910964966,252.91600036621094000
8.78951,859,996,171.533651874038800000000,147.939163614256360000000,2.0278605926300513000000000,6.761648226950027,1945.20654296875000000
9.7593,1154,1663,170.401628242677600000000,118.246229099248300000000,2.5370787913092707000000000,7.222217625927057,4127.25585937500000000
9.75797,722,1167,170.267585390463300000000,105.341213926233510000000,2.8478881989159412000000000,6.910079749997633,1014.14044189453120000
9.6338,921,1117,169.885074049717300000000,140.075338585308540000000,2.1417046214547915000000000,7.492093977788373,4686.44335937500000000
8.07603,1078,1366,169.142536485942320000000,133.481445338100900000000,2.2475033832613740000000000,5.828525440591164,3897.40576171875000000
9.65604,563,1122,168.745396820206030000000,84.673492343828870000000,3.5430214544807828000000000,6.11302064451824,4650.36669921875000000
7.8423,755,1057,166.912238254833940000000,119.223027324881390000000,2.5162924204441097000000000,5.326005133572004,999.16333007812500000
12.9622,1456,2122,164.728450223367620000000,113.027626543460540000000,2.6542183462080065000000000,10.307933181196779,3443.06201171875000000
7.74104,801,1206,159.158391705425830000000,105.709678073006700000000,2.8379615326499223000000000,4.903074405613017,1955.27221679687500000
10.9422,1173,1737,158.742762028945860000000,107.199343615402130000000,2.7985245980265200000000000,8.143706580257172,4162.52832031250000000
8.75498,1129,1384,158.081456063018700000000,128.955176224818000000000,2.3263897486130043000000000,6.428590338667269,4177.61572265625000000
7.9927,822,1159,155.027443489683860000000,109.950438782157150000000,2.7285020716869050000000000,5.2641937367237395,2139.01562500000000000
7.51129,793,1140,153.344055483051870000000,106.668277191280820000000,2.8124575356366806000000000,4.6988306304094625,564.46746826171880000
8.73904,862,1339,153.220417584796820000000,98.637789363775100000000,3.0414306923850782000000000,5.697613497068047,2122.28051757812500000
12.7002,747,1484,152.902818384182470000000,76.966580413062200000000,3.8977956197347985000000000,8.802403507462467,4094.31616210937500000
12.0435,1662,1834,152.281410715129880000000,137.999838935957400000000,2.1739155807219688000000000,9.869576736477738,4310.91015625000000000
11.0661,1210,1675,151.459016597012300000000,109.412185123811870000000,2.7419249479435690000000000,8.324143701348422,4633.29736328125000000
8.05212,854,1211,150.395082471058300000000,106.058959892885040000000,2.8286153315381086000000000,5.223509645573708,1816.92529296875000000
10.8141,1401,1622,149.989679508107230000000,129.553354494980430000000,2.3156482606679520000000000,8.498429116651383,3565.34594726562500000
11.4157,1451,1710,149.876906452113360000000,127.176252200009630000000,2.3589309702898860000000000,9.056739424607574,760.54681396484380000
10.8376,1105,1618,149.294367111726160000000,101.959379269751170000000,2.9423482385695790000000000,7.89530110682837,4873.18701171875000000
7.07371,687,1056,149.285271393600170000000,97.120247582768300000000,3.0889542342273430000000000,3.984750962153272,1910.94592285156250000
19.2517,1261,2395,147.493092665292660000000,77.657114760306500000000,3.8631360555432510000000000,15.388523337767296,3172.76562500000000000
11.9801,1611,1766,147.411373835936000000000,134.473229473212290000000,2.2309273092884370000000000,9.74915234159047,114.66533660888672000
9.80544,1099,1442,147.061152406486300000000,112.080587028244410000000,2.6766455097562947000000000,7.128799207650932,2662.03857421875000000
3.33234,261,482,144.643217391976260000000,78.323401948767230000000,3.8302728499489270000000000,-0.49793547049336073,2703.26269531250000000
10.8718,1331,1568,144.225734184786830000000,122.426308800989330000000,2.4504536887383120000000000,8.421392510297332,3027.47167968750000000
10.5767,1160,1388,143.581272703040070000000,119.995876322425420000000,2.5000859129017800000000000,8.076607621949295,4500.43310546875000000
11.0259,1271,1574,142.754837309031960000000,115.274077649161140000000,2.6024931720820680000000000,8.423402900305627,3210.21752929687500000
8.29881,659,808,142.055572480584600000000,115.859681020674830000000,2.5893390811810180000000000,5.709466155635388,1896.70654296875000000
8.44024,655,771,141.946947323325050000000,120.590467570399370000000,2.4877588257534815000000000,5.952480126883238,1082.56774902343750000
9.47742,1016,1336,140.966579823158000000000,107.202129566114180000000,2.7984518704451915000000000,6.678971797462523,4982.56054687500000000
8.5747,858,1020,140.220907273523300000000,117.950527883022540000000,2.5434392315524440000000000,6.0312620776516574,506.08963012695310000
11.9934,1407,1677,139.827376208348170000000,117.314918500385130000000,2.5572195236108453000000000,9.436140042124018,1872.47143554687500000
12.421,1127,1308,139.054631518318560000000,119.812362172129230000000,2.5039152434788240000000000,9.91706711736102,3831.59985351562500000
8.96614,937,1219,138.672360177019560000000,106.592289980202900000000,2.8144624724332140000000000,6.1516725525912,1522.05175781250000000
11.1829,1002,1149,138.182791439279750000000,120.504053108928030000000,2.4895428183549893000000000,8.693391942692374,3798.72705078125000000
5.85159,682,806,137.740258404696140000000,116.549449419358280000000,2.5740147336137610000000000,3.2775787608015223,4577.40527343750000000
8.21912,864,1095,136.134897233446680000000,107.416028502007240000000,2.7928792768054540000000000,5.426244563526577,509.75830078125000000
9.83665,787,887,131.640506669516240000000,116.799412343753430000000,2.5685060736184804000000000,7.268147635793141,1214.25537109375000000
12.168,1371,1599,131.410315816979420000000,112.672634762400730000000,2.6625808532180617000000000,9.505413645988481,483.36453247070310000
8.09794,826,1056,130.978092056866900000000,102.450666703572030000000,2.9282386308720847000000000,5.169702767748521,1805.92626953125000000
31.0717,3772,4052,130.408003768570750000000,121.396591859587590000000,2.4712390636715127000000000,28.600473430224973,4636.76660156250000000
12.8572,1537,1674,130.199038391857580000000,119.543561534220490000000,2.5095454422622514000000000,10.347692373594683,1679.58764648437500000
10.9784,1193,1381,130.169672501911100000000,112.449253652990540000000,2.6678700858769253000000000,8.310549218017117,3785.06469726562500000
8.11454,820,1033,129.125000000000000000000,102.500000000000000000000,2.9268292682926830000000000,5.187712739153606,119.86985015869140000
12.8765,1347,1500,128.359569751790050000000,115.266893637107460000000,2.6026553725346693000000000,10.273839035119138,3012.14379882812500000
7.22975,645,925,128.008269115251780000000,89.259820085770160000000,3.3609747332195905000000000,3.8687730389972064,2401.25390625000000000
6.81673,620,845,126.876371080356900000000,93.092721976119860000000,3.2225934920772428000000000,3.5941393913761264,159.15670776367188000
11.1355,533,994,126.544992918086070000000,67.855614914828850000000,4.4211521828599540000000000,6.714305809693757,983.14074707031250000
11.5959,1217,1465,126.337221571687820000000,104.950442766378220000000,2.8584919900510184000000000,8.737457182922615,4628.53662109375000000
6.91169,667,870,125.873766122701310000000,96.503220694071000000000,3.1087045369298383000000000,3.8029818835108355,110.06076049804688000
13.3091,1360,1648,123.825077244976920000000,102.185743357505230000000,2.9358302845674404000000000,10.373267005471622,3171.34350585937500000
10.4392,798,913,122.848153710153270000000,107.374399409312490000000,2.7939620770906150000000000,7.645281239559775,4599.58544921875000000
13.0614,1327,1601,122.574714624303800000000,101.596905875359870000000,2.9528458314276134000000000,10.108575562920532,3909.23681640625000000
12.839,1307,1569,122.205990442887740000000,101.799381458798140000000,2.9469727192931990000000000,9.892005094427503,1486.91430664062500000
12.6069,1078,1162,121.243768327935090000000,112.479158569289170000000,2.6671607773025316000000000,9.939745159892293,4152.42382812500000000
14.511,1021,1394,121.084554624712540000000,88.685315833451580000000,3.3827471569632923000000000,11.128208653583583,3680.50732421875000000
11.6527,1093,1396,120.538710533018300000000,94.375938834232810000000,3.1787763248314467000000000,8.473946033872167,2047.36120605468750000
13.3327,1295,1606,120.455999388282820000000,97.129837613839510000000,3.0886492489847900000000000,10.244020009132885,2462.20141601562500000
10.0564,1014,1201,120.203756351350400000000,101.487601115961130000000,2.9560261224148543000000000,7.100415184653016,4127.98535156250000000
9.47112,753,843,120.081155583521750000000,107.261103385992740000000,2.7969132381606387000000000,6.674201874144049,1021.52624511718750000
14.5408,1506,1737,119.456677736697670000000,103.570383806256000000000,2.8965809430734097000000000,11.644255391155106,838.95520019531250000
8.90405,802,1048,118.379000838202370000000,90.591563618548010000000,3.3115666406113013000000000,5.592484186415065,2164.10424804687500000
15.4602,1564,1810,118.063931303645700000000,102.017673236962370000000,2.9406669499624107000000000,12.519492351795401,264.29879760742190000
1.84927,158,216,116.802869991603060000000,85.439136382746680000000,3.5112714465660386000000000,-1.6620018180412583,3576.86987304687500000
19.1733,1947,2218,116.180587273704920000000,101.985393788053870000000,2.9415977019558337000000000,16.231709716867407,2142.87646484375000000
11.6321,920,1004,115.819538651625830000000,106.129457728581440000000,2.8267363879991616000000000,8.805401864259139,4787.34863281250000000
10.493,605,1214,115.695873126841080000000,57.657333807033650000000,5.2031542249947540000000000,5.289873462078,1648.51696777343750000
8.24768,559,602,114.768279410561530000000,106.570545166950000000000,2.8150367395609135000000000,5.432639156130005,618.73901367187500000
9.58831,931,1083,114.596735286994430000000,98.512982966012760000000,3.0452838901802495000000000,6.543029212541919,1095.41564941406250000
13.1388,1068,1180,114.417798550755590000000,103.557804112039800000000,2.8969328055221046000000000,10.241845881001332,5071.91015625000000000
14.9602,1527,1697,113.434620966944070000000,102.071105607851250000000,2.9391275641960340000000000,12.021031737561778,2639.63037109375000000
15.1663,1388,1401,113.377896305168850000000,112.325853013257930000000,2.6708009950709273000000000,12.49553411082507,2661.84326171875000000
11.8025,1148,1320,113.152519770948200000000,98.408403558370100000000,3.0485201380394060000000000,8.75393671773452,2395.20214843750000000
15.9183,1299,1468,113.070350946356880000000,100.053396375556940000000,2.9983989636286850000000000,12.919927414239968,2662.03784179687500000
15.6189,1357,1590,112.512155768759290000000,96.024525395098340000000,3.1242018512003370000000000,12.494656486202008,2670.40332031250000000
9.20651,680,751,112.025159124105240000000,101.434231963237760000000,2.9575814219082104000000000,6.248926260892082,412.76693725585940000
12.9402,1113,1257,111.815826851831350000000,99.006376520356640000000,3.0301078631871470000000000,9.910131089449571,4198.77343750000000000
14.6248,1128,1299,111.801001637000810000000,97.083548765617340000000,3.0901218982453043000000000,11.534712162423642,3371.39013671875000000
14.6152,1386,1608,111.722821472835930000000,96.298402090392170000000,3.1153164900742567000000000,11.499889274696251,2733.40502929687500000
14.0551,1127,1245,111.658528124073060000000,101.075631482594640000000,2.9680744567167050000000000,11.087038382028412,4853.97998046875000000
15.9748,1604,1782,111.550917994278220000000,100.408345938733040000000,2.9877994423197990000000000,12.986968242616724,3566.44091796875000000
11.908,887,991,111.422295850476030000000,99.729138667378650000000,3.0081479095149333000000000,8.899886415131062,4842.12646484375000000
11.2809,848,912,110.866696515500340000000,103.086577461781000000000,2.9101751885324156000000000,8.370700971135554,742.76562500000000000
16.6972,1645,1843,110.377719725291340000000,98.519451409714730000000,3.0450839474570786000000000,13.65212636443257,689.18988037109380000
124.471,9173,13505,110.272396830463590000000,74.900310709059060000000,4.0053238385794240000000000,120.46612696708463,4744.55957031250000000
16.094,1546,1772,110.103432039535110000000,96.060894996118100000000,3.1230189976069167000000000,12.97093890339406,1883.33300781250000000
16.5976,1628,1825,109.999602227800220000000,98.125672562662340000000,3.0573038855700294000000000,13.540306588062784,334.08367919921875000
16.1989,1446,1642,109.960735776140570000000,96.835093746832680000000,3.0980503905363600000000000,13.100821222012469,2752.81616210937500000
8.7168,612,708,109.854522241494990000000,94.958993801970240000000,3.1592584123798450000000000,5.557541323643104,4656.30468750000000000
17.9329,1654,1967,109.686446842344470000000,92.232528254823450000000,3.2526485576883340000000000,14.680287157033346,876.63543701171880000
4.79482,500,525,109.493143432011320000000,104.279184220963160000000,2.8768924713134765000000000,1.9179283142089845,543.35327148437500000
3.82238,328,418,109.356030970648350000000,85.810474063092490000000,3.4960767117942250000000000,0.3263004931007947,4371.40429687500000000
7.74436,425,844,108.982597782378050000000,54.878677793259090000000,5.4666040083941290000000000,2.2777516701642204,461.78485107421875000
12.9031,1179,1405,108.888947853236620000000,91.373714960118140000000,3.2832199077266470000000000,9.619834329639076,3118.44995117187500000
11.1052,774,882,108.756048091215260000000,95.438980978005230000000,3.1433696894682654000000000,7.9618759007416955,5037.92773437500000000
12.8994,975,1057,108.665572701661190000000,100.235509351106590000000,2.9929513197678785000000000,9.906451298640324,3805.28955078125000000
9.35193,639,687,108.275024552220700000000,100.709957334598300000000,2.9788514258156360000000000,6.373074424098915,1260.65808105468750000
8.55578,594,629,108.123957722505120000000,102.107521283256030000000,2.9380793523306800000000000,5.617697243738656,92.42795562744140000
14.0548,655,1195,108.055835721450560000000,59.227257236443610000000,5.0652354000178910000000000,8.989545560065118,4495.96142578125000000
7.91335,500,538,107.635732267763530000000,100.033208427289520000000,2.9990040779113770000000000,4.91434268951416,2055.09008789062500000
17.6205,1681,1894,107.488328603348730000000,95.400148037079840000000,3.1446492083366255000000000,14.475868522376265,223.73107910156250000
16.4429,1564,1764,107.280372744426770000000,95.117065177031450000000,3.1540081629057980000000000,13.288887726376428,4359.24902343750000000
9.81441,684,750,106.985556993338430000000,97.570827977924650000000,3.0746894970274807000000000,6.739719758953965,761.18426513671880000
9.69389,636,709,106.466650460288590000000,95.504639905138990000000,3.1412086396847130000000000,6.552682885583842,1138.33996582031250000
13.3655,975,1218,106.432326565714900000000,85.198290970091970000000,3.5211973923903246000000000,9.844340251042293,2477.64965820312500000
14.4419,1312,1469,106.391939797268250000000,95.021255965974090000000,3.1571883253934910000000000,11.28471097422809,2527.59350585937500000
11.2261,911,967,106.349874605543160000000,100.191040088572720000000,2.9942797253605560000000000,8.231815474224405,4031.78955078125000000
11.1076,1082,1179,106.143830957168760000000,97.411047579013230000000,3.0797328173343006000000000,8.027836877184743,2884.03027343750000000
16.1633,1559,1715,106.104260094316320000000,96.452793869993670000000,3.1103298096721033000000000,13.053017434590592,853.21649169921880000
15.5598,1257,1382,105.805091484590550000000,96.235166422670280000000,3.1173635496444523000000000,12.44239749771883,3120.46875000000000000
16.6288,1285,1458,105.730010368129460000000,93.184542745573620000000,3.2194180618464254000000000,13.409400450116465,2892.22631835937500000
18.0946,1033,1906,105.335167321559570000000,57.088786906175780000000,5.2549724080324860000000000,12.839649250292709,3661.93554687500000000
18.3566,1718,1931,105.193926391899700000000,93.590453413404290000000,3.2054551405457037000000000,15.151117964312695,4713.17382812500000000
9.76859,682,706,105.140765228051860000000,101.566574908684660000000,2.9537276438604003000000000,6.8148642369379395,1204.31103515625000000
14.752,1242,1431,104.903549367395870000000,91.048363601890760000000,3.2949521345792760000000000,11.457040091067697,4800.26513671875000000
9.74203,940,1006,104.625946091129830000000,97.761818415171020000000,3.0686826908842050000000000,6.673349360202221,4460.27587890625000000
12.92,949,1055,104.624658899252650000000,94.112607862929640000000,3.1876706725302437000000000,9.732316052323272,2809.92309570312500000
14.2324,1269,1472,104.572476606751900000000,90.151136422532720000000,3.3277450723850980000000000,10.90465868280289,3516.80639648437500000
6.17663,503,633,104.408084435211250000000,82.965665830823470000000,3.6159536236560132000000000,2.560673058625481,1707.83239746093750000
12.3227,874,970,104.202862262968720000000,93.890001667870790000000,3.1952284020744690000000000,9.127480681482659,4905.72167968750000000
8.03021,617,759,103.810190736274150000000,84.388521323163570000000,3.5549858594056656000000000,4.475226542938085,4240.99755859375000000
17.6713,1573,1833,103.727429389635550000000,89.014318837914190000000,3.3702442923398515000000000,14.301069947162102,195.86254882812500000
12.7108,1130,1273,103.699150961645290000000,92.050306823769970000000,3.2590874528462908000000000,9.45173560623574,4531.32226562500000000
11.7945,837,908,103.324494366463600000000,95.245156150583740000000,3.1497664776326935000000000,8.644722429227658,4948.24511718750000000
8.93161,559,613,103.292640667318660000000,94.193452093036110000000,3.1849347628079925000000000,5.746672483590933,527.05145263671880000
15.677,1314,1466,103.288703772849470000000,92.579370230234790000000,3.2404627429840227000000000,12.43649629479674,3676.34863281250000000
9.92696,661,715,103.269396125585520000000,95.470029145471360000000,3.1423474223819334000000000,6.784611615398829,1416.08569335937500000
20.7078,1930,2138,103.245939575586700000000,93.201432825482850000000,3.2188346348895926000000000,17.489001516233454,1714.10791015625000000
20.1374,2062,2079,103.240483573176020000000,102.396285294799880000000,2.9297937824238170000000000,17.20765548210255,948.87084960937500000
2.8579,222,293,102.522766461312090000000,77.679365714714280000000,3.8620294751347720000000000,-1.0041276635350407,96.47708892822266000
11.0438,789,840,102.444829140727980000000,96.224964514326630000000,3.1176940569859495000000000,7.926131092550183,4981.99316406250000000
4.05976,357,415,102.222765122970150000000,87.936209997350230000000,3.4115639053472950000000000,0.6481971420159862,3369.30517578125000000
15.5803,1388,1591,102.115837890220430000000,89.086601503221860000000,3.3675097594687160000000000,12.212835394339878,4392.39062500000000000
12.4064,559,1014,101.829361492123720000000,56.136699284119490000000,5.3440976014930580000000000,7.0622773298423915,952.58764648437500000
6.60525,599,670,101.628645571819420000000,90.859042832119140000000,3.3018177459156375000000000,3.3034278442943235,2005.45288085937500000
5.06839,507,515,101.610111249294520000000,100.031701754159840000000,2.9990492487800190000000000,2.0693439816582133,2330.48168945312500000
10.6677,910,1067,101.177562490448170000000,86.290142330185420000000,3.4766427763215786000000000,7.191019844222855,2373.34619140625000000
10.3293,738,795,101.099429017592630000000,93.850790710670890000000,3.1965633717978874000000000,7.132786146024378,3469.77514648437500000
7.62284,384,770,101.012196850570040000000,50.374913754050510000000,5.9553451836109160000000000,1.6674966514110565,206.35424804687500000
7.20053,687,727,100.964775987827780000000,95.409630128800120000000,3.1443366837813860000000000,4.056194322077989,1164.55847167968750000
8.81042,792,889,100.903193626602000000000,89.893508832698300000000,3.3372821229876894000000000,5.4731426816998106,781.20849609375000000
10.3821,719,745,100.593534586301710000000,97.082887741679100000000,3.0901429384573778000000000,7.291995313800923,2201.63183593750000000
12.925,943,1022,100.547572237641920000000,92.775303933558050000000,3.2336191559646945000000000,9.691347656169095,4187.09375000000000000
33.7291,3655,3390,100.506731771998190000000,108.363452692228140000000,2.7684610682538366000000000,30.960622946638743,2329.96875000000000000
15.5495,653,1263,100.492829607346540000000,51.957100343307430000000,5.7739942763884990000000000,9.775474717752125,2991.44775390625000000
14.827,1092,1195,100.475675039396890000000,91.815428571566030000000,3.2674247091943090000000000,11.559600704318875,2793.10156250000000000
17.6544,1587,1772,100.371677081013890000000,89.892692735648440000000,3.3373124207350617000000000,14.317070284953415,4100.16894531250000000
13.5392,916,975,100.321110261986870000000,94.250396923056390000000,3.1830104677958260000000000,10.356166473122142,3914.30249023437500000
6.45186,422,647,100.281174815855310000000,65.407505057636700000000,4.5866296189656190000000000,1.865229378379352,1945.00732421875000000
15.746,809,1576,100.088812634857930000000,51.378077044162480000000,5.8390663345016270000000000,9.906949214204428,4284.26562500000000000
13.2786,983,1018,99.805220518551270000000,96.373803310153140000000,3.1128791195936390000000000,10.165672935765247,4041.82275390625000000
5.55212,499,552,99.421393119855030000000,89.875498490593590000000,3.3379508880431760000000000,2.2141740890686403,5024.38769531250000000
11.8948,1074,1182,99.371534651202950000000,90.291902043478830000000,3.3225570977067150000000000,8.572197312083324,1066.94384765625000000
18.9568,1700,1879,99.119902789489690000000,89.677400075642610000000,3.3453244601978973000000000,15.611514147590189,443.12716674804690000
